Time,OrderType,Direction,Price,Volume
20763,4,-1,340.0210691706071,1.0
20764,1,-1,340.23178895003406,159.0
20767,3,-1,340.23178895003406,0.0
20768,1,-1,340.1770608052321,32.0
20769,1,-1,340.2002814533569,148.0
20771,1,-1,340.36368304501696,43.0
20774,4,1,340.34956334297,46.0
20776,4,-1,340.47810237675424,5.0
20777,1,-1,340.56113648781974,120.0
20778,1,-1,340.6806182951545,37.0
20780,1,-1,340.88893627796654,61.0
20785,3,-1,340.88893627796654,0.0
20788,1,-1,340.89482174725754,264.0
20789,1,-1,340.7238103525921,64.0
20795,1,-1,340.69948879112474,51.0
20796,4,-1,340.68037260173173,7.0
20801,4,-1,340.356064665919,34.0
20802,3,-1,340.356064665919,0.0
20803,1,1,340.2294305938709,1.0
20804,3,-1,340.2294305938709,0.0
20807,1,-1,340.12011249335933,144.0
20808,1,-1,340.29462455928257,29.0
20809,1,-1,340.22101785275765,148.0
20810,1,-1,340.1778147066388,16.0
20811,3,1,340.1778147066388,0.0
20812,4,-1,340.24579397068106,29.0
20814,3,-1,340.24579397068106,0.0
20815,1,-1,340.0668963113148,42.0
20816,1,-1,339.8607997063553,25.0
20819,1,-1,339.85768159045324,70.0
20820,4,-1,339.64566213328044,121.0
20821,3,-1,339.64566213328044,0.0
20825,4,1,339.7925310656988,89.0
20826,1,-1,339.7190329634414,3.0
20829,4,-1,339.6447932473941,7.0
20830,4,1,339.65691403898546,7.0
20832,1,-1,339.4857153597822,133.0
20835,4,1,339.4822807799721,3.0
20838,3,-1,339.4822807799721,0.0
20840,3,-1,339.4822807799721,0.0
20842,1,-1,339.1833584786189,21.0
20843,1,-1,339.42586144326987,91.0
20844,1,-1,339.5126398358024,79.0
20845,4,-1,339.7230445285274,9.0
20846,4,-1,339.37437964608654,4.0
20848,1,-1,339.11667785285897,135.0
20849,1,-1,339.14294119565324,53.0
20850,1,-1,338.887347176454,53.0
20852,4,1,339.0319992807067,123.0
20854,4,-1,339.45025867287137,19.0
20855,3,-1,339.45025867287137,0.0
20856,1,1,339.6133852788417,1.0
20859,4,1,339.56114086322805,61.0
20860,1,-1,339.6447477943365,233.0
20862,1,-1,339.8478993356299,163.0
20864,4,1,339.6950508548984,7.0
20867,3,-1,339.6950508548984,0.0
20869,1,-1,339.7459437977213,184.0
20877,4,1,339.5514775935038,4.0
20883,3,1,339.5514775935038,0.0
20885,1,-1,339.52729635151667,79.0
20886,3,-1,339.52729635151667,0.0
20890,1,-1,339.2533957010791,12.0
20892,1,-1,338.96976200104797,42.0
20893,4,-1,339.2144697614949,1.0
20896,1,-1,339.09441265461555,189.0
20897,4,-1,339.0587368331704,32.0
20899,1,-1,338.9768557690466,13.0
20901,1,-1,339.0245378749519,101.0
20902,4,-1,338.9918195302073,72.0
20903,1,-1,338.9184946241591,95.0
20906,3,-1,338.9184946241591,0.0
20907,1,-1,339.0648932445311,130.0
20908,1,-1,339.2160885942215,101.0
20910,1,-1,339.1459591558112,213.0
20913,4,1,339.2232597577052,70.0
20915,4,-1,339.13642374019963,1.0
20916,1,-1,339.0563266764825,219.0
20917,1,-1,338.785916815241,44.0
20919,1,-1,338.7919050257927,75.0
20924,3,-1,338.7919050257927,0.0
20927,1,-1,338.46690535470617,189.0
20928,1,-1,338.2516666321186,102.0
20934,1,-1,338.44922819013453,74.0
20935,4,-1,338.65897385938206,8.0
20940,4,-1,338.9147921517067,224.0
20941,3,-1,338.9147921517067,0.0
20942,1,1,338.794811779952,1.0
20943,3,-1,338.794811779952,0.0
20946,1,-1,338.6204069666486,156.0
20947,1,-1,338.28485099241107,213.0
20948,1,-1,338.24142051253045,423.0
20949,1,-1,338.078771676196,6.0
20950,3,1,338.078771676196,0.0
20951,4,-1,337.9912105847705,215.0
20953,3,-1,337.9912105847705,0.0
20954,1,-1,337.95949010889973,52.0
20955,1,-1,338.03802181132613,25.0
20958,1,-1,337.9301490680155,32.0
20959,4,-1,337.6575368550158,175.0
20960,3,-1,337.6575368550158,0.0
20964,4,1,337.6282978322442,100.0
20965,1,-1,337.5571377578084,21.0
20968,4,-1,337.43868847378275,64.0
20969,4,1,337.37739747779494,55.0
20971,1,-1,337.31751765559255,104.0
20974,4,1,337.4783110519137,64.0
20977,3,-1,337.4783110519137,0.0
20979,3,-1,337.4783110519137,0.0
20981,1,-1,337.1761043088501,59.0
20982,1,-1,337.3313150261562,56.0
20983,1,-1,337.25019313901595,219.0
20984,4,-1,337.3401724429047,14.0
20985,4,-1,337.1357283614282,40.0
20987,1,-1,337.17287474910205,140.0
20988,1,-1,337.1221771519744,184.0
20989,1,-1,336.9997688698354,56.0
20991,4,1,336.9474239405327,66.0
20993,4,-1,336.7471835317031,68.0
20994,3,-1,336.7471835317031,0.0
20995,1,1,336.56914597817433,1.0
20998,4,1,336.50001497314344,114.0
20999,1,-1,336.42840532969336,188.0
21001,1,-1,336.34151040888247,65.0
21003,4,1,336.2004230304238,80.0
21006,3,-1,336.2004230304238,0.0
21008,1,-1,336.2759524581573,8.0
21016,4,1,336.28571001971574,243.0
21022,3,1,336.28571001971574,0.0
21024,1,-1,336.3754319967847,15.0
21025,3,-1,336.3754319967847,0.0
21029,1,-1,336.3395156788875,56.0
21031,1,-1,336.3780571580298,23.0
21032,4,-1,336.25516543158625,157.0
21035,1,-1,336.33630497528605,66.0
21036,4,-1,336.2635544646776,59.0
21038,1,-1,336.4741431981987,54.0
21040,1,-1,336.6599657601068,28.0
21041,4,-1,336.5251800085753,4.0
21042,1,-1,336.4737260156707,92.0
21045,3,-1,336.4737260156707,0.0
21046,1,-1,336.46669958242467,43.0
21047,1,-1,336.62498577198573,10.0
21049,1,-1,336.4149830248941,155.0
21052,4,1,336.1175398344474,8.0
21054,4,-1,336.0751173065171,25.0
21055,1,-1,336.0324406297746,17.0
21056,1,-1,335.7663434265789,25.0
21058,1,-1,335.8048192253435,126.0
21063,3,-1,335.8048192253435,0.0
21066,1,-1,335.60130564045164,81.0
21067,1,-1,335.14234374597095,398.0
21073,1,-1,335.15472332831536,17.0
21074,4,-1,335.05343654620066,75.0
21079,4,-1,334.980963523725,50.0
21080,3,-1,334.980963523725,0.0
21081,1,1,334.9909717066078,1.0
21082,3,-1,334.9909717066078,0.0
21085,1,-1,334.9570991686528,49.0
21086,1,-1,335.12089520426633,126.0
21087,1,-1,335.1867648666386,34.0
21088,1,-1,335.4904006976132,98.0
21089,3,1,335.4904006976132,0.0
21090,4,-1,335.3466840542929,80.0
21092,3,-1,335.3466840542929,0.0
21093,1,-1,335.40617617217214,19.0
21094,1,-1,335.4119831177288,49.0
21097,1,-1,335.3617833610751,187.0
21098,4,-1,335.37417104914186,102.0
21099,3,-1,335.37417104914186,0.0
21103,4,1,335.5574820426622,84.0
21104,1,-1,335.25041390978384,62.0
21107,4,-1,335.3283161037273,95.0
21108,4,1,335.1370176684782,22.0
21110,1,-1,335.0947188955563,60.0
21113,4,1,334.96133584138283,42.0
21116,3,-1,334.96133584138283,0.0
21118,3,-1,334.96133584138283,0.0
21120,1,-1,335.00852394808555,7.0
21121,1,-1,334.7156222592587,405.0
21122,1,-1,334.72618280597123,44.0
21123,4,-1,334.5827935366381,51.0
21124,4,-1,334.5738249219658,29.0
21126,1,-1,334.64005209498885,32.0
21127,1,-1,334.7949122377113,25.0
21128,1,-1,334.76939695879213,66.0
21130,4,1,334.6631183208585,4.0
21132,4,-1,334.7784029580091,199.0
21133,3,-1,334.7784029580091,0.0
21134,1,1,334.64514581207425,1.0
21137,4,1,335.1559164486313,119.0
21138,1,-1,335.0331398495937,6.0
21140,1,-1,334.9145626276157,133.0
21142,4,1,334.8691251426604,2.0
21145,3,-1,334.8691251426604,0.0
21147,1,-1,334.91957349891265,52.0
21155,4,1,335.0873017298414,11.0
21161,3,1,335.0873017298414,0.0
21163,1,-1,335.2909077946265,54.0
21164,3,-1,335.2909077946265,0.0
21168,1,-1,335.0089364323955,64.0
21170,1,-1,334.94277147803746,27.0
21171,4,-1,334.84119042314285,63.0
21174,1,-1,334.72268113721964,123.0
21175,4,-1,334.7832214212794,23.0
21177,1,-1,334.80607388335994,88.0
21179,1,-1,334.8565127408793,73.0
21180,4,-1,334.9922110119664,14.0
21181,1,-1,334.9269984239711,135.0
21184,3,-1,334.9269984239711,0.0
21185,1,-1,334.82193264311104,160.0
21186,1,-1,334.6930089545632,21.0
21188,1,-1,334.7897743903587,86.0
21191,4,1,334.934543549018,252.0
21193,4,-1,334.908830379007,26.0
21194,1,-1,334.9989078558864,88.0
21195,1,-1,335.00470775033574,77.0
21197,1,-1,335.24655307390924,99.0
21202,3,-1,335.24655307390924,0.0
21205,1,-1,335.21428219642274,72.0
21206,1,-1,335.2895900817436,24.0
21212,1,-1,335.0738383998894,21.0
21213,4,-1,334.61559785946764,3.0
21218,4,-1,334.31816890867253,1.0
21219,3,-1,334.31816890867253,0.0
21220,1,1,334.4724625143151,1.0
21221,3,-1,334.4724625143151,0.0
21224,1,-1,334.40984677941077,44.0
21225,1,-1,334.3776533827143,75.0
21226,1,-1,334.4553527731502,56.0
21227,1,-1,334.7015152987425,188.0
21228,3,1,334.7015152987425,0.0
21229,4,-1,334.7875437885529,224.0
21231,3,-1,334.7875437885529,0.0
21232,1,-1,334.87686605064073,42.0
21233,1,-1,335.0865863553564,100.0
21236,1,-1,334.9456553931414,11.0
21237,4,-1,335.00240076074465,7.0
21238,3,-1,335.00240076074465,0.0
21242,4,1,335.21919169793205,89.0
21243,1,-1,334.87514921406853,47.0
21246,4,-1,334.4261076855112,147.0
21247,4,1,334.5603656943618,6.0
21249,1,-1,334.72079879407573,37.0
21252,4,1,334.93300727592975,54.0
21255,3,-1,334.93300727592975,0.0
21257,3,-1,334.93300727592975,0.0
21259,1,-1,334.88223079452354,54.0
21260,1,-1,335.16158200022437,25.0
21261,1,-1,335.37148061142153,70.0
21262,4,-1,335.10590680891886,72.0
21263,4,-1,335.0253200909319,22.0
21265,1,-1,334.8995948804596,114.0
21266,1,-1,334.8728348597689,68.0
21267,1,-1,334.92212768116633,6.0
21269,4,1,335.0235243471909,18.0
21271,4,-1,334.95222891165344,149.0
21272,3,-1,334.95222891165344,0.0
21273,1,1,334.7410526606903,1.0
21276,4,1,334.63478302116994,26.0
21277,1,-1,334.6406978583553,138.0
21279,1,-1,334.87995299660116,3.0
21281,4,1,335.0702560252111,38.0
21284,3,-1,335.0702560252111,0.0
21286,1,-1,334.962595603646,73.0
21294,4,1,334.9215076681112,5.0
21300,3,1,334.9215076681112,0.0
21302,1,-1,334.7244264551582,52.0
21303,3,-1,334.7244264551582,0.0
21307,1,-1,334.739113124977,91.0
21309,1,-1,334.59960554882997,178.0
21310,4,-1,334.77128510048414,1.0
21313,1,-1,334.7872470182141,21.0
21314,4,-1,334.5221358583208,2.0
21316,1,-1,334.48284850122366,132.0
21318,1,-1,334.57955317606115,124.0
21319,4,-1,335.0147227896981,14.0
21320,1,-1,335.0015999483542,45.0
21323,3,-1,335.0015999483542,0.0
21324,1,-1,334.8884017733768,135.0
21325,1,-1,334.66885855028363,107.0
21327,1,-1,334.70544660240563,59.0
21330,4,1,334.64099460151095,35.0
21332,4,-1,334.7161736943586,58.0
21333,1,-1,334.857151599235,30.0
21334,1,-1,334.91771620456257,64.0
21336,1,-1,334.8938090939537,124.0
21341,3,-1,334.8938090939537,0.0
21344,1,-1,334.9438936820539,138.0
21345,1,-1,334.86478680789975,11.0
21351,1,-1,334.82059173538784,47.0
21352,4,-1,334.69852795639275,91.0
21357,4,-1,334.59387655496164,6.0
21358,3,-1,334.59387655496164,0.0
21359,1,1,334.60152974907527,1.0
21360,3,-1,334.60152974907527,0.0
21363,1,-1,334.6766999759087,68.0
21364,1,-1,334.34505201906813,71.0
21365,1,-1,334.29436467279794,28.0
21366,1,-1,334.1200658659291,22.0
21367,3,1,334.1200658659291,0.0
21368,4,-1,334.09595490793623,2.0
21370,3,-1,334.09595490793623,0.0
21371,1,-1,333.91726922369077,79.0
21372,1,-1,333.881823136434,2.0
21375,1,-1,333.9474492530891,161.0
21376,4,-1,333.62290531311834,89.0
21377,3,-1,333.62290531311834,0.0
21381,4,1,333.83441774528063,302.0
21382,1,-1,334.03628234917556,212.0
21385,4,-1,333.96587934424724,60.0
21386,4,1,334.1331299636953,11.0
21388,1,-1,333.8896318840319,163.0
21391,4,1,333.890707865328,4.0
21394,3,-1,333.890707865328,0.0
21396,3,-1,333.890707865328,0.0
21398,1,-1,333.8514946651681,43.0
21399,1,-1,333.5336874246863,149.0
21400,1,-1,333.4265207133814,62.0
21401,4,-1,333.44612457170564,79.0
21402,4,-1,333.3959873318702,3.0
21404,1,-1,333.5446548108523,16.0
21405,1,-1,333.6840276728706,63.0
21406,1,-1,333.55880581023933,52.0
21408,4,1,333.5976231366238,183.0
21410,4,-1,333.3750036756521,10.0
21411,3,-1,333.3750036756521,0.0
21412,1,1,333.59741853183095,1.0
21415,4,1,333.7449358564692,33.0
21416,1,-1,333.44828080888635,9.0
21418,1,-1,333.5085905959937,398.0
21420,4,1,333.5810228353963,148.0
21423,3,-1,333.5810228353963,0.0
21425,1,-1,333.409301976675,49.0
21433,4,1,333.09479432020265,43.0
21439,3,1,333.09479432020265,0.0
21441,1,-1,333.1414953734845,30.0
21442,3,-1,333.1414953734845,0.0
21446,1,-1,333.2809615576906,131.0
21448,1,-1,333.14959873289337,187.0
21449,4,-1,333.3533116788484,331.0
21452,1,-1,333.0482605788613,36.0
21453,4,-1,332.6575562882498,1.0
21455,1,-1,332.5507633122677,65.0
21457,1,-1,332.69233780213307,21.0
21458,4,-1,332.6736708831964,111.0
21459,1,-1,332.5136993889712,44.0
21462,3,-1,332.5136993889712,0.0
21463,1,-1,332.24545668942767,149.0
21464,1,-1,332.25321320983636,79.0
21466,1,-1,332.4591190496487,163.0
21469,4,1,332.3952705803633,28.0
21471,4,-1,332.31385904616303,58.0
21472,1,-1,332.3461291810293,75.0
21473,1,-1,332.2063508023023,75.0
21475,1,-1,332.30982966740424,199.0
21480,3,-1,332.30982966740424,0.0
21483,1,-1,332.0718234016436,31.0
21484,1,-1,331.91380896009844,264.0
21490,1,-1,331.97004068246525,73.0
21491,4,-1,331.90789341955673,1.0
21496,4,-1,331.64013943079095,4.0
21497,3,-1,331.64013943079095,0.0
21498,1,1,331.9226388731885,1.0
21499,3,-1,331.9226388731885,0.0
21502,1,-1,332.18817427042796,35.0
21503,1,-1,332.47662490590903,8.0
21504,1,-1,332.41239606252816,239.0
21505,1,-1,332.3554500858671,47.0
21506,3,1,332.3554500858671,0.0
21507,4,-1,331.97307490560905,73.0
21509,3,-1,331.97307490560905,0.0
21510,1,-1,331.93950752162107,65.0
21511,1,-1,331.7646829308013,47.0
21514,1,-1,331.6863269209846,16.0
21515,4,-1,331.51338792725187,59.0
21516,3,-1,331.51338792725187,0.0
21520,4,1,331.4472317744429,26.0
21521,1,-1,331.2098433167789,6.0
21524,4,-1,331.17635310678406,21.0
21525,4,1,331.0490687168901,266.0
21527,1,-1,331.1920680742705,405.0
21530,4,1,331.14220366071595,121.0
21533,3,-1,331.14220366071595,0.0
21535,3,-1,331.14220366071595,0.0
21537,1,-1,330.82697550797695,56.0
21538,1,-1,330.82983655613884,118.0
21539,1,-1,330.9308863424803,264.0
21540,4,-1,330.6029503005663,4.0
21541,4,-1,330.5314399310723,6.0
21543,1,-1,330.3898475965079,71.0
21544,1,-1,330.66545135744326,26.0
21545,1,-1,330.60110481266804,104.0
21547,4,1,330.58019573686096,13.0
21549,4,-1,330.40608706301157,92.0
21550,3,-1,330.40608706301157,0.0
21551,1,1,330.05842439620034,1.0
21554,4,1,329.9540183667027,81.0
21555,1,-1,329.7593819681221,26.0
21557,1,-1,329.6439892568006,16.0
21559,4,1,329.5360436084466,22.0
21562,3,-1,329.5360436084466,0.0
21564,1,-1,329.62173517658266,61.0
21572,4,1,329.6786954844608,65.0
21578,3,1,329.6786954844608,0.0
21580,1,-1,329.71482482411676,74.0
21581,3,-1,329.71482482411676,0.0
21585,1,-1,330.1215897386711,135.0
21587,1,-1,329.93886063394115,25.0
21588,4,-1,329.92034820889944,4.0
21591,1,-1,329.8143424888083,45.0
21592,4,-1,329.69458766451896,285.0
21594,1,-1,329.39288465721916,22.0
21596,1,-1,329.29699172182916,229.0
21597,4,-1,329.4970794729434,62.0
21598,1,-1,329.644008356309,60.0
21601,3,-1,329.644008356309,0.0
21602,1,-1,329.3277841706004,318.0
21603,1,-1,329.461241962916,85.0
21605,1,-1,329.5863043956156,19.0
21608,4,1,329.64325858087506,6.0
21610,4,-1,329.5011334326831,2.0
21611,1,-1,329.7405914187056,281.0
21612,1,-1,330.0269167322046,156.0
21614,1,-1,330.08546509772344,142.0
21619,3,-1,330.08546509772344,0.0
21622,1,-1,330.2621965249669,23.0
21623,1,-1,330.1382587755518,87.0
21629,1,-1,329.938179393998,162.0
21630,4,-1,330.02823166599194,65.0
21635,4,-1,330.07450277648167,48.0
21636,3,-1,330.07450277648167,0.0
21637,1,1,330.00863376473364,1.0
21638,3,-1,330.00863376473364,0.0
21641,1,-1,329.99359209875206,42.0
21642,1,-1,329.7733777132106,71.0
21643,1,-1,329.4570294247776,8.0
21644,1,-1,329.3726934143434,82.0
21645,3,1,329.3726934143434,0.0
21646,4,-1,329.32313032515225,39.0
21648,3,-1,329.32313032515225,0.0
21649,1,-1,329.1621141902566,28.0
21650,1,-1,329.3634168617656,52.0
21653,1,-1,329.5775377859876,215.0
21654,4,-1,329.1268138806325,45.0
21655,3,-1,329.1268138806325,0.0
21659,4,1,329.34258468280814,16.0
21660,1,-1,329.26269456561573,13.0
21663,4,-1,329.33869317608753,18.0
21664,4,1,329.4906886677284,32.0
21666,1,-1,329.5267106105614,117.0
21669,4,1,329.3316897001453,3.0
21672,3,-1,329.3316897001453,0.0
21674,3,-1,329.3316897001453,0.0
21676,1,-1,329.434666026522,219.0
21677,1,-1,329.41115030723324,126.0
21678,1,-1,328.96943557622103,65.0
21679,4,-1,329.1414649457684,173.0
21680,4,-1,329.12446133605414,33.0
21682,1,-1,329.02459119801983,82.0
21683,1,-1,328.7933315804799,43.0
21684,1,-1,328.72839422087117,22.0
21686,4,1,328.77530422358416,55.0
21688,4,-1,328.94443317494324,47.0
21689,3,-1,328.94443317494324,0.0
21690,1,1,328.49343588559003,1.0
21693,4,1,328.5719933254937,73.0
21694,1,-1,328.23936796491455,171.0
21696,1,-1,328.33479844778776,22.0
21698,4,1,328.5075818369021,18.0
21701,3,-1,328.5075818369021,0.0
21703,1,-1,328.3913141850799,19.0
21711,4,1,328.56692566343406,266.0
21717,3,1,328.56692566343406,0.0
21719,1,-1,328.5360896567243,133.0
21720,3,-1,328.5360896567243,0.0
21724,1,-1,328.44052284197284,138.0
21726,1,-1,328.48140566978606,138.0
21727,4,-1,328.9086437512388,73.0
21730,1,-1,328.7643201398412,206.0
21731,4,-1,328.77001209378733,348.0
21733,1,-1,328.81926825276065,106.0
21735,1,-1,329.02033330604996,51.0
21736,4,-1,329.11218367921276,373.0
21737,1,-1,329.326141275395,16.0
21740,3,-1,329.326141275395,0.0
21741,1,-1,329.40636248887586,90.0
21742,1,-1,329.43231322234266,73.0
21744,1,-1,329.1695788649569,91.0
21747,4,1,329.01140777891817,15.0
21749,4,-1,328.9464360858907,122.0
21750,1,-1,329.109314382464,155.0
21751,1,-1,329.16883939377107,130.0
21753,1,-1,329.3298049355495,108.0
21758,3,-1,329.3298049355495,0.0
21761,1,-1,329.3658092895862,91.0
21762,1,-1,329.1659569506786,36.0
21768,1,-1,329.1489520756953,187.0
21769,4,-1,329.02107551053933,102.0
21774,4,-1,329.1596547174348,2.0
21775,3,-1,329.1596547174348,0.0
21776,1,1,328.9126022498119,1.0
21777,3,-1,328.9126022498119,0.0
21780,1,-1,328.915446742147,86.0
21781,1,-1,329.23984055275923,120.0
21782,1,-1,329.1868805229985,52.0
21783,1,-1,329.2531823857821,213.0
21784,3,1,329.2531823857821,0.0
21785,4,-1,329.18815420469303,199.0
21787,3,-1,329.18815420469303,0.0
21788,1,-1,329.0613998110029,42.0
21789,1,-1,329.2555114919032,30.0
21792,1,-1,329.10158573856154,43.0
21793,4,-1,328.9018937250222,22.0
21794,3,-1,328.9018937250222,0.0
21798,4,1,328.87695192553684,68.0
21799,1,-1,328.8351893116371,142.0
21802,4,-1,328.84733591853353,51.0
21803,4,1,328.5332805312503,58.0
21805,1,-1,328.67444348455246,73.0
21808,4,1,328.68205506052215,21.0
21811,3,-1,328.68205506052215,0.0
21813,3,-1,328.68205506052215,0.0
21815,1,-1,328.69133330566507,281.0
21816,1,-1,328.3585871328903,144.0
21817,1,-1,328.7856654708837,142.0
21818,4,-1,328.4073973303486,80.0
21819,4,-1,328.2779554228481,79.0
21821,1,-1,328.33619351420197,21.0
21822,1,-1,328.2570489082696,129.0
21823,1,-1,328.43722962665936,66.0
21825,4,1,328.4821195099462,3.0
21827,4,-1,328.3215145709199,4.0
21828,3,-1,328.3215145709199,0.0
21829,1,1,328.49231358175695,1.0
21832,4,1,328.4109590470866,145.0
21833,1,-1,328.3346660317867,8.0
21835,1,-1,328.4186088239175,125.0
21837,4,1,328.3116373306238,9.0
21840,3,-1,328.3116373306238,0.0
21842,1,-1,327.9339145597991,75.0
21850,4,1,327.85399479910603,151.0
21856,3,1,327.85399479910603,0.0
21858,1,-1,327.85098684186113,281.0
21859,3,-1,327.85098684186113,0.0
21863,1,-1,327.8008591148652,28.0
21865,1,-1,327.89236905569544,10.0
21866,4,-1,327.75099880063954,3.0
21869,1,-1,327.47536831542226,45.0
21870,4,-1,327.75419700562367,76.0
21872,1,-1,327.83825665309206,60.0
21874,1,-1,327.7305408435988,86.0
21875,4,-1,327.8672193577071,15.0
21876,1,-1,327.81708914879357,68.0
21879,3,-1,327.81708914879357,0.0
21880,1,-1,328.0962087969772,97.0
21881,1,-1,327.807312205457,9.0
21883,1,-1,327.69228414920843,11.0
21886,4,1,327.58497760874087,141.0
21888,4,-1,327.77046575770004,2.0
21889,1,-1,327.6266415736102,12.0
21890,1,-1,327.7213640025283,188.0
21892,1,-1,327.68762263862317,37.0
21897,3,-1,327.68762263862317,0.0
21900,1,-1,327.6997268563784,72.0
21901,1,-1,327.52974104106534,156.0
21907,1,-1,327.5355302930795,131.0
21908,4,-1,327.3876408992942,304.0
21913,4,-1,327.2234054416259,27.0
21914,3,-1,327.2234054416259,0.0
21915,1,1,327.2748863232033,1.0
21916,3,-1,327.2748863232033,0.0
21919,1,-1,327.3392138138896,52.0
21920,1,-1,327.20418221860865,149.0
21921,1,-1,327.09667474307156,108.0
21922,1,-1,326.83765358975484,44.0
21923,3,1,326.83765358975484,0.0
21924,4,-1,326.91107961556077,58.0
21926,3,-1,326.91107961556077,0.0
21927,1,-1,327.07305644584676,17.0
21928,1,-1,327.1743209169986,74.0
21931,1,-1,327.148734730955,97.0
21932,4,-1,327.3198119937573,60.0
21933,3,-1,327.3198119937573,0.0
21937,4,1,327.4859921895095,50.0
21938,1,-1,327.3161172435644,35.0
21941,4,-1,327.3621590942138,23.0
21942,4,1,327.39769923099635,61.0
21944,1,-1,327.341612328221,155.0
21947,4,1,327.4033631941052,81.0
21950,3,-1,327.4033631941052,0.0
21952,3,-1,327.4033631941052,0.0
21954,1,-1,327.386449375581,85.0
21955,1,-1,327.2427936961265,233.0
21956,1,-1,327.0467990136638,11.0
21957,4,-1,326.9907722240365,22.0
21958,4,-1,327.08583969714886,144.0
21960,1,-1,326.98699140448804,60.0
21961,1,-1,327.0888444927626,73.0
21962,1,-1,327.1623269501012,34.0
21964,4,1,327.03658531187284,34.0
21966,4,-1,326.92607854231153,269.0
21967,3,-1,326.92607854231153,0.0
21968,1,1,326.95988166809497,1.0
21971,4,1,327.1052057726151,89.0
21972,1,-1,326.99467581596775,82.0
21974,1,-1,327.11820639668247,5.0
21976,4,1,326.8096331808984,21.0
21979,3,-1,326.8096331808984,0.0
21981,1,-1,326.89063936631055,71.0
21989,4,1,326.76441178748325,66.0
21995,3,1,326.76441178748325,0.0
21997,1,-1,326.8642198167071,52.0
21998,3,-1,326.8642198167071,0.0
22002,1,-1,326.79967214070103,117.0
22004,1,-1,326.78477673795004,75.0
22005,4,-1,326.68259975778585,6.0
22008,1,-1,326.6406588253601,13.0
22009,4,-1,326.5915068451549,2.0
22011,1,-1,326.5807967941947,29.0
22013,1,-1,326.8165607600326,222.0
22014,4,-1,326.50304891639945,6.0
22015,1,-1,326.73648595082517,25.0
22018,3,-1,326.73648595082517,0.0
22019,1,-1,326.89318588633927,40.0
22020,1,-1,326.808753784141,21.0
22022,1,-1,326.6861120108489,17.0
22025,4,1,326.8915581871346,6.0
22027,4,-1,326.76347995242355,33.0
22028,1,-1,326.76048200030925,32.0
22029,1,-1,326.7375562974839,233.0
22031,1,-1,326.53110898288077,47.0
22036,3,-1,326.53110898288077,0.0
22039,1,-1,326.3673032082357,11.0
22040,1,-1,326.2624391064044,43.0
22046,1,-1,326.1886126192076,99.0
22047,4,-1,326.07423603102444,113.0
22052,4,-1,325.9486806562087,238.0
22053,3,-1,325.9486806562087,0.0
22054,1,1,326.02543164001986,1.0
22055,3,-1,326.02543164001986,0.0
22058,1,-1,325.9009769401841,405.0
22059,1,-1,325.83162284889056,90.0
22060,1,-1,325.828633446272,32.0
22061,1,-1,325.6892660417043,11.0
22062,3,1,325.6892660417043,0.0
22063,4,-1,325.54874875440987,373.0
22065,3,-1,325.54874875440987,0.0
22066,1,-1,325.55436937438196,18.0
22067,1,-1,325.69014032619197,63.0
22070,1,-1,325.8221239886587,75.0
22071,4,-1,325.97540258218623,79.0
22072,3,-1,325.97540258218623,0.0
22076,4,1,326.04094450456665,227.0
22077,1,-1,326.088937283833,5.0
22080,4,-1,326.0981423288056,4.0
22081,4,1,326.064317031335,42.0
22083,1,-1,325.9007454249364,13.0
22086,4,1,325.8573594898087,34.0
22089,3,-1,325.8573594898087,0.0
22091,3,-1,325.8573594898087,0.0
22093,1,-1,325.7729636967676,28.0
22094,1,-1,325.83857795910797,1.0
22095,1,-1,325.5787097374566,101.0
22096,4,-1,325.36526968122365,47.0
22097,4,-1,325.5213119935146,4.0
22099,1,-1,325.35245617495224,229.0
22100,1,-1,325.4942935407138,148.0
22101,1,-1,325.2577943966954,26.0
22103,4,1,325.3995739572584,7.0
22105,4,-1,325.2023664425744,95.0
22106,3,-1,325.2023664425744,0.0
22107,1,1,325.06595167386456,1.0
22110,4,1,324.94101575695515,218.0
22111,1,-1,325.1019107639449,16.0
22113,1,-1,324.800695707599,17.0
22115,4,1,324.4778051887576,10.0
22118,3,-1,324.4778051887576,0.0
22120,1,-1,324.6009759248119,212.0
22128,4,1,324.547169181925,59.0
22134,3,1,324.547169181925,0.0
22136,1,-1,324.6120249037099,27.0
22137,3,-1,324.6120249037099,0.0
22141,1,-1,324.7913934224796,160.0
22143,1,-1,324.5293803976922,5.0
22144,4,-1,324.2094180385891,2.0
22147,1,-1,324.39299484747113,36.0
22148,4,-1,324.0818079062714,14.0
22150,1,-1,323.8463350525755,43.0
22152,1,-1,323.93273816927575,68.0
22153,4,-1,324.14332858014603,93.0
22154,1,-1,324.0173967331337,75.0
22157,3,-1,324.0173967331337,0.0
22158,1,-1,324.08828572396504,1.0
22159,1,-1,324.16359417234196,28.0
22161,1,-1,324.02000120672153,37.0
22164,4,1,323.86530321999015,278.0
22166,4,-1,323.83412493895804,16.0
22167,1,-1,323.765210688759,148.0
22168,1,-1,323.556874698623,103.0
22170,1,-1,323.4172774227573,17.0
22175,3,-1,323.4172774227573,0.0
22178,1,-1,323.31919180631974,104.0
22179,1,-1,323.2523488878644,97.0
22185,1,-1,323.2071425757059,46.0
22186,4,-1,323.2645636290438,31.0
22191,4,-1,323.1351408832954,72.0
